,Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method,year,month,day
218,Kohl's,2021-03-13,West,California,Los Angeles,Men's Street Footwear,35.0,750,26250.0,10500.0,Outlet,2021,3,13
219,Kohl's,2021-03-14,West,California,Los Angeles,Men's Athletic Footwear,45.0,650,29250.0,7313.0,Outlet,2021,3,14
220,Kohl's,2021-03-15,West,California,Los Angeles,Women's Street Footwear,45.0,675,30375.0,12150.0,Outlet,2021,3,15
221,Kohl's,2021-03-16,West,California,Los Angeles,Women's Athletic Footwear,45.0,525,23625.0,8269.0,Outlet,2021,3,16
222,Kohl's,2021-03-17,West,California,Los Angeles,Men's Apparel,50.0,450,22500.0,12375.0,Outlet,2021,3,17
223,Kohl's,2021-03-18,West,California,Los Angeles,Women's Apparel,45.0,650,29250.0,5850.0,Outlet,2021,3,18
224,Kohl's,2021-03-19,West,California,Los Angeles,Men's Street Footwear,35.0,800,28000.0,11200.0,Outlet,2021,3,19
225,Kohl's,2021-03-20,West,California,Los Angeles,Men's Athletic Footwear,45.0,650,29250.0,7313.0,Outlet,2021,3,20
226,Kohl's,2021-03-21,West,California,Los Angeles,Women's Street Footwear,45.0,650,29250.0,11700.0,Outlet,2021,3,21
227,Kohl's,2021-03-22,West,California,Los Angeles,Women's Athletic Footwear,45.0,550,24750.0,8663.0,Outlet,2021,3,22
228,Kohl's,2021-03-23,West,California,Los Angeles,Men's Apparel,50.0,425,21250.0,11688.0,Outlet,2021,3,23
229,Kohl's,2021-04-06,West,California,Los Angeles,Women's Apparel,45.0,625,28125.0,5625.0,Outlet,2021,4,6
230,Kohl's,2021-04-07,West,California,Los Angeles,Men's Street Footwear,45.0,800,36000.0,14400.0,Outlet,2021,4,7
231,Kohl's,2021-04-08,West,California,Los Angeles,Men's Athletic Footwear,50.0,600,30000.0,7500.0,Outlet,2021,4,8
232,Kohl's,2021-04-09,West,California,Los Angeles,Women's Street Footwear,50.0,625,31250.0,12500.0,Outlet,2021,4,9
233,Kohl's,2021-04-10,West,California,Los Angeles,Women's Athletic Footwear,45.0,525,23625.0,8269.0,Outlet,2021,4,10
234,Kohl's,2021-04-11,West,California,Los Angeles,Men's Apparel,50.0,425,21250.0,11688.0,Outlet,2021,4,11
235,Kohl's,2021-04-12,West,California,Los Angeles,Women's Apparel,65.0,600,39000.0,7800.0,Outlet,2021,4,12
236,Kohl's,2021-04-13,West,California,Los Angeles,Men's Street Footwear,45.0,800,36000.0,14400.0,Outlet,2021,4,13
237,Kohl's,2021-04-14,West,California,Los Angeles,Men's Athletic Footwear,50.0,650,32500.0,8125.0,Outlet,2021,4,14
238,Kohl's,2021-04-15,West,California,Los Angeles,Women's Street Footwear,50.0,650,32500.0,13000.0,Outlet,2021,4,15
239,Kohl's,2021-04-16,West,California,Los Angeles,Women's Athletic Footwear,45.0,550,24750.0,8663.0,Outlet,2021,4,16
240,Kohl's,2021-04-17,West,California,Los Angeles,Men's Apparel,50.0,450,22500.0,12375.0,Outlet,2021,4,17
241,Kohl's,2021-04-18,West,California,Los Angeles,Women's Apparel,65.0,625,40625.0,8125.0,Outlet,2021,4,18
242,Kohl's,2021-04-19,West,California,Los Angeles,Men's Street Footwear,45.0,900,40500.0,16200.0,Outlet,2021,4,19
243,Kohl's,2021-04-20,West,California,Los Angeles,Men's Athletic Footwear,50.0,750,37500.0,9375.0,Outlet,2021,4,20
244,Kohl's,2021-04-21,West,California,Los Angeles,Women's Street Footwear,50.0,750,37500.0,15000.0,Outlet,2021,4,21
245,Kohl's,2021-04-22,West,California,Los Angeles,Women's Athletic Footwear,45.0,625,28125.0,9844.0,Outlet,2021,4,22
246,Kohl's,2021-04-23,West,California,Los Angeles,Men's Apparel,50.0,500,25000.0,13750.0,Outlet,2021,4,23
247,Kohl's,2021-04-24,West,California,Los Angeles,Women's Apparel,65.0,800,52000.0,10400.0,Outlet,2021,4,24
248,Kohl's,2021-04-25,West,California,Los Angeles,Men's Street Footwear,45.0,950,42750.0,17100.0,Outlet,2021,4,25
249,Kohl's,2021-04-26,West,California,Los Angeles,Men's Athletic Footwear,50.0,800,40000.0,10000.0,Outlet,2021,4,26
250,Kohl's,2021-04-27,West,California,Los Angeles,Women's Street Footwear,50.0,750,37500.0,15000.0,Outlet,2021,4,27
251,Kohl's,2021-04-28,West,California,Los Angeles,Women's Athletic Footwear,45.0,650,29250.0,10238.0,Outlet,2021,4,28
252,Kohl's,2021-04-29,West,California,Los Angeles,Men's Apparel,50.0,700,35000.0,19250.0,Outlet,2021,4,29
253,Kohl's,2021-04-30,West,California,Los Angeles,Women's Apparel,65.0,700,45500.0,9100.0,Outlet,2021,4,30
254,Kohl's,2021-05-01,West,California,Los Angeles,Men's Street Footwear,50.0,900,45000.0,18000.0,Outlet,2021,5,1
255,Kohl's,2021-05-02,West,California,Los Angeles,Men's Athletic Footwear,55.0,850,46750.0,11688.0,Outlet,2021,5,2
256,Kohl's,2021-05-03,West,California,Los Angeles,Women's Street Footwear,50.0,725,36250.0,14500.0,Outlet,2021,5,3
257,Kohl's,2021-05-04,West,California,Los Angeles,Women's Athletic Footwear,50.0,675,33750.0,11813.0,Outlet,2021,5,4
258,Kohl's,2021-05-05,West,California,Los Angeles,Men's Apparel,60.0,675,40500.0,22275.0,Outlet,2021,5,5
259,Kohl's,2021-05-06,West,California,Los Angeles,Women's Apparel,65.0,650,42250.0,8450.0,Outlet,2021,5,6
260,Kohl's,2021-05-07,West,California,Los Angeles,Men's Street Footwear,50.0,850,42500.0,17000.0,Outlet,2021,5,7
261,Kohl's,2021-05-08,West,California,Los Angeles,Men's Athletic Footwear,55.0,850,46750.0,11688.0,Outlet,2021,5,8
262,Kohl's,2021-05-09,West,California,Los Angeles,Women's Street Footwear,50.0,700,35000.0,14000.0,Outlet,2021,5,9
263,Kohl's,2021-05-10,West,California,Los Angeles,Women's Athletic Footwear,50.0,650,32500.0,11375.0,Outlet,2021,5,10
264,Kohl's,2021-05-11,West,California,Los Angeles,Men's Apparel,60.0,650,39000.0,21450.0,Outlet,2021,5,11
265,Kohl's,2021-05-12,West,California,Los Angeles,Women's Apparel,65.0,700,45500.0,9100.0,Outlet,2021,5,12
266,Kohl's,2021-05-13,West,California,Los Angeles,Men's Street Footwear,50.0,800,40000.0,16000.0,Outlet,2021,5,13
267,Kohl's,2021-05-14,West,California,Los Angeles,Men's Athletic Footwear,55.0,800,44000.0,11000.0,Outlet,2021,5,14
268,Kohl's,2021-05-15,West,California,Los Angeles,Women's Street Footwear,50.0,650,32500.0,13000.0,Outlet,2021,5,15
269,Kohl's,2021-05-16,West,California,Los Angeles,Women's Athletic Footwear,50.0,625,31250.0,10938.0,Outlet,2021,5,16
270,Kohl's,2021-05-17,West,California,Los Angeles,Men's Apparel,60.0,600,36000.0,19800.0,Outlet,2021,5,17
271,Kohl's,2021-05-18,West,California,Los Angeles,Women's Apparel,65.0,650,42250.0,8450.0,Outlet,2021,5,18
272,Kohl's,2021-05-19,West,California,Los Angeles,Men's Street Footwear,50.0,825,41250.0,16500.0,Outlet,2021,5,19
273,Kohl's,2021-05-20,West,California,Los Angeles,Men's Athletic Footwear,55.0,825,45375.0,11344.0,Outlet,2021,5,20
274,Kohl's,2021-05-21,West,California,Los Angeles,Women's Street Footwear,50.0,675,33750.0,13500.0,Outlet,2021,5,21
275,Kohl's,2021-05-22,West,California,Los Angeles,Women's Athletic Footwear,50.0,650,32500.0,11375.0,Outlet,2021,5,22
276,Kohl's,2021-05-23,West,California,Los Angeles,Men's Apparel,60.0,600,36000.0,19800.0,Outlet,2021,5,23
277,Kohl's,2021-05-24,West,California,Los Angeles,Women's Apparel,65.0,700,45500.0,9100.0,Outlet,2021,5,24
278,Kohl's,2021-05-25,West,California,Los Angeles,Men's Street Footwear,50.0,900,45000.0,18000.0,Outlet,2021,5,25
279,Kohl's,2021-05-26,West,California,Los Angeles,Men's Athletic Footwear,55.0,900,49500.0,12375.0,Outlet,2021,5,26
280,Kohl's,2021-05-27,West,California,Los Angeles,Women's Street Footwear,50.0,700,35000.0,14000.0,Outlet,2021,5,27
281,Kohl's,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,50.0,700,35000.0,12250.0,Outlet,2021,5,28
282,Kohl's,2021-05-29,West,California,Los Angeles,Men's Apparel,60.0,625,37500.0,20625.0,Outlet,2021,5,29
283,Kohl's,2021-05-30,West,California,Los Angeles,Women's Apparel,65.0,725,47125.0,9425.0,Outlet,2021,5,30
284,Foot Locker,2021-05-31,West,California,Los Angeles,Men's Street Footwear,45.0,475,21375.0,8550.0,Outlet,2021,5,31
285,Foot Locker,2021-06-01,West,California,Los Angeles,Men's Athletic Footwear,45.0,275,12375.0,4331.0,Outlet,2021,6,1
286,Foot Locker,2021-06-02,West,California,Los Angeles,Women's Street Footwear,35.0,275,9625.0,3369.0,Outlet,2021,6,2
287,Foot Locker,2021-06-03,West,California,Los Angeles,Women's Athletic Footwear,40.0,125,5000.0,2000.0,Outlet,2021,6,3
288,Foot Locker,2021-06-04,Midwest,Illinois,Chicago,Men's Apparel,55.0,175,9625.0,3369.0,Outlet,2021,6,4
289,Foot Locker,2021-06-05,Midwest,Illinois,Chicago,Women's Apparel,45.0,275,12375.0,6188.0,Outlet,2021,6,5
290,Foot Locker,2021-06-06,Midwest,Illinois,Chicago,Men's Street Footwear,45.0,525,23625.0,9450.0,Outlet,2021,6,6
291,Foot Locker,2021-06-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,175,7875.0,2756.0,Outlet,2021,6,7
292,Foot Locker,2021-06-08,Midwest,Illinois,Chicago,Women's Street Footwear,35.0,225,7875.0,2756.0,Outlet,2021,6,8
293,Foot Locker,2021-06-09,West,Illinois,Chicago,Women's Athletic Footwear,40.0,100,4000.0,1600.0,Outlet,2021,6,9
294,Foot Locker,2021-06-10,Midwest,Illinois,Chicago,Men's Apparel,55.0,175,9625.0,3369.0,Outlet,2021,6,10
295,Foot Locker,2021-06-11,Midwest,Illinois,Chicago,Women's Apparel,45.0,275,12375.0,6188.0,Outlet,2021,6,11
296,Foot Locker,2021-06-12,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,495,24750.0,9900.0,Outlet,2021,6,12
297,Foot Locker,2021-06-13,West,Illinois,Chicago,Men's Athletic Footwear,50.0,200,10000.0,3500.0,Outlet,2021,6,13
298,Foot Locker,2021-06-14,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,225,9000.0,3150.0,Outlet,2021,6,14
299,Foot Locker,2021-06-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75,3375.0,1350.0,Outlet,2021,6,15
300,Foot Locker,2021-06-16,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,7500.0,2625.0,Outlet,2021,6,16
301,Foot Locker,2021-06-17,Midwest,Illinois,Chicago,Women's Apparel,50.0,225,11250.0,5625.0,Outlet,2021,6,17
302,Foot Locker,2021-06-18,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,450,22500.0,9000.0,Outlet,2021,6,18
303,Foot Locker,2021-06-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,150,7500.0,2625.0,Outlet,2021,6,19
304,Foot Locker,2021-06-20,West,Illinois,Chicago,Women's Street Footwear,40.0,150,6000.0,2100.0,Outlet,2021,6,20
305,Foot Locker,2021-06-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75,3375.0,1350.0,Outlet,2021,6,21
306,Foot Locker,2021-06-22,Midwest,Illinois,Chicago,Men's Apparel,60.0,100,6000.0,2100.0,Outlet,2021,6,22
307,Foot Locker,2021-06-23,Midwest,Illinois,Chicago,Women's Apparel,50.0,225,11250.0,5625.0,Outlet,2021,6,23
308,Foot Locker,2021-06-24,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,495,29700.0,11880.0,Outlet,2021,6,24
309,Foot Locker,2021-06-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,55.0,200,11000.0,3850.0,Outlet,2021,6,25
310,Foot Locker,2021-06-26,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,175,8750.0,3063.0,Outlet,2021,6,26
311,Foot Locker,2021-06-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,100,5000.0,2000.0,Outlet,2021,6,27
312,Foot Locker,2021-06-28,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,7500.0,2625.0,Outlet,2021,6,28
313,Foot Locker,2021-06-29,Midwest,Illinois,Chicago,Women's Apparel,65.0,250,16250.0,8125.0,Outlet,2021,6,29
314,Foot Locker,2021-06-30,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500,25000.0,10000.0,Outlet,2021,6,30
315,Foot Locker,2021-07-01,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,250,11250.0,3938.0,Outlet,2021,7,1
316,Foot Locker,2021-07-02,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200,8000.0,2800.0,Outlet,2021,7,2
317,Foot Locker,2021-07-03,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175,7000.0,2800.0,Outlet,2021,7,3
318,Foot Locker,2021-07-04,Midwest,Illinois,Chicago,Men's Apparel,50.0,175,8750.0,3063.0,Outlet,2021,7,4
319,Foot Locker,2021-07-05,Midwest,Illinois,Chicago,Women's Apparel,55.0,350,19250.0,9625.0,Outlet,2021,7,5
320,Foot Locker,2021-07-06,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,575,28750.0,11500.0,Outlet,2021,7,6
321,Foot Locker,2021-07-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,325,14625.0,5119.0,Outlet,2021,7,7
322,Foot Locker,2021-07-08,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250,10000.0,3500.0,Outlet,2021,7,8
323,Foot Locker,2021-07-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,200,8000.0,3200.0,Outlet,2021,7,9
324,Foot Locker,2021-07-10,Midwest,Illinois,Chicago,Men's Apparel,50.0,225,11250.0,3938.0,Outlet,2021,7,10
325,Foot Locker,2021-07-11,Midwest,Illinois,Chicago,Women's Apparel,55.0,400,22000.0,11000.0,Outlet,2021,7,11
326,Foot Locker,2021-07-12,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,550,27500.0,11000.0,Outlet,2021,7,12
327,Foot Locker,2021-07-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,325,14625.0,5119.0,Outlet,2021,7,13
328,Foot Locker,2021-07-14,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250,10000.0,3500.0,Outlet,2021,7,14
329,Foot Locker,2021-07-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,225,9000.0,3600.0,Outlet,2021,7,15
330,Foot Locker,2021-07-16,Midwest,Illinois,Chicago,Men's Apparel,50.0,200,10000.0,3500.0,Outlet,2021,7,16
331,Foot Locker,2021-07-17,Midwest,Illinois,Chicago,Women's Apparel,55.0,375,20625.0,10313.0,Outlet,2021,7,17
332,Foot Locker,2021-07-18,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500,25000.0,10000.0,Outlet,2021,7,18
333,Foot Locker,2021-07-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,300,13500.0,4725.0,Outlet,2021,7,19
334,Foot Locker,2021-07-20,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200,8000.0,2800.0,Outlet,2021,7,20
335,Foot Locker,2021-07-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175,7000.0,2800.0,Outlet,2021,7,21
336,Foot Locker,2021-07-22,Midwest,Illinois,Chicago,Men's Apparel,50.0,175,8750.0,3063.0,Outlet,2021,7,22
337,Foot Locker,2021-07-23,Midwest,Illinois,Chicago,Women's Apparel,55.0,250,13750.0,6875.0,Outlet,2021,7,23
338,Foot Locker,2021-07-24,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,425,25500.0,10200.0,Outlet,2021,7,24
339,Foot Locker,2021-07-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250,12500.0,4375.0,Outlet,2021,7,25
340,Foot Locker,2021-07-26,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,150,7500.0,2625.0,Outlet,2021,7,26
341,Foot Locker,2021-07-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,125,6250.0,2500.0,Outlet,2021,7,27
342,Foot Locker,2021-07-28,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,7500.0,2625.0,Outlet,2021,7,28
343,Foot Locker,2021-07-29,Midwest,Illinois,Chicago,Women's Apparel,65.0,250,16250.0,8125.0,Outlet,2021,7,29
344,Foot Locker,2021-07-30,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,400,24000.0,9600.0,Outlet,2021,7,30
345,Foot Locker,2021-07-31,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250,12500.0,4375.0,Outlet,2021,7,31
346,Foot Locker,2021-08-01,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,195,9750.0,3413.0,Outlet,2021,8,1
347,Foot Locker,2021-08-02,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,175,8750.0,3500.0,Outlet,2021,8,2
348,Foot Locker,2021-08-03,Midwest,Illinois,Chicago,Men's Apparel,60.0,150,9000.0,3150.0,Outlet,2021,8,3
349,Foot Locker,2021-08-04,Midwest,Illinois,Chicago,Women's Apparel,65.0,250,16250.0,8125.0,Outlet,2021,8,4
350,Foot Locker,2021-08-05,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,500,30000.0,12000.0,Outlet,2021,8,5
351,Foot Locker,2021-08-06,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,300,15000.0,5250.0,Outlet,2021,8,6
352,Foot Locker,2021-08-07,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,250,12500.0,4375.0,Outlet,2021,8,7
353,Foot Locker,2021-08-08,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,200,10000.0,4000.0,Outlet,2021,8,8
354,Foot Locker,2021-08-09,Midwest,Illinois,Chicago,Men's Apparel,60.0,200,12000.0,4200.0,Outlet,2021,8,9
355,Foot Locker,2021-08-10,Midwest,Illinois,Chicago,Women's Apparel,65.0,300,19500.0,9750.0,Outlet,2021,8,10
356,Sports Direct,2021-08-11,Midwest,Illinois,Chicago,Men's Street Footwear,20.0,725,14500.0,4350.0,Outlet,2021,8,11
357,Sports Direct,2021-08-12,Midwest,Illinois,Chicago,Men's Athletic Footwear,30.0,725,21750.0,6525.0,Outlet,2021,8,12
358,Sports Direct,2021-08-13,Midwest,Illinois,Chicago,Women's Street Footwear,30.0,525,15750.0,4725.0,Outlet,2021,8,13
359,Sports Direct,2021-08-14,Midwest,Illinois,Chicago,Women's Athletic Footwear,35.0,525,18375.0,7350.0,Outlet,2021,8,14
360,Sports Direct,2021-08-15,South,Texas,Dallas,Men's Apparel,40.0,375,15000.0,3750.0,Outlet,2021,8,15
361,Sports Direct,2021-08-16,South,Texas,Dallas,Women's Apparel,35.0,525,18375.0,8269.0,Outlet,2021,8,16
362,Sports Direct,2021-08-17,South,Texas,Dallas,Men's Street Footwear,25.0,675,16875.0,5063.0,Outlet,2021,8,17
363,Sports Direct,2021-08-18,South,Texas,Dallas,Men's Athletic Footwear,35.0,650,22750.0,6825.0,Outlet,2021,8,18
364,Sports Direct,2021-08-19,South,Texas,Dallas,Women's Street Footwear,35.0,475,16625.0,4988.0,Outlet,2021,8,19
365,Sports Direct,2021-08-20,South,Texas,Dallas,Women's Athletic Footwear,35.0,425,14875.0,5950.0,Outlet,2021,8,20
366,Sports Direct,2021-08-21,South,Texas,Dallas,Men's Apparel,40.0,300,12000.0,3000.0,Outlet,2021,8,21
367,Sports Direct,2021-08-22,South,Texas,Dallas,Women's Apparel,35.0,500,17500.0,7875.0,Outlet,2021,8,22
368,Sports Direct,2021-08-23,South,Texas,Dallas,Men's Street Footwear,30.0,675,20250.0,7088.0,Outlet,2021,8,23
369,Sports Direct,2021-08-24,South,Texas,Dallas,Men's Athletic Footwear,40.0,675,27000.0,9450.0,Outlet,2021,8,24
370,Sports Direct,2021-08-25,South,Texas,Dallas,Women's Street Footwear,30.0,500,15000.0,5250.0,Outlet,2021,8,25
371,Sports Direct,2021-08-26,South,Texas,Dallas,Women's Athletic Footwear,35.0,400,14000.0,6300.0,Outlet,2021,8,26
372,Sports Direct,2021-08-27,South,Texas,Dallas,Men's Apparel,40.0,300,12000.0,3600.0,Outlet,2021,8,27
373,Sports Direct,2021-08-28,South,Texas,Dallas,Women's Apparel,35.0,450,15750.0,7875.0,Outlet,2021,8,28
374,Sports Direct,2021-08-29,South,Texas,Dallas,Men's Street Footwear,20.0,700,14000.0,4900.0,Outlet,2021,8,29
375,Sports Direct,2021-08-30,South,Texas,Dallas,Men's Athletic Footwear,30.0,700,21000.0,7350.0,Outlet,2021,8,30
376,Sports Direct,2021-08-31,South,Texas,Dallas,Women's Street Footwear,25.0,525,13125.0,4594.0,Outlet,2021,8,31
377,Sports Direct,2021-09-01,South,Texas,Dallas,Women's Athletic Footwear,30.0,425,12750.0,5738.0,Outlet,2021,9,1
378,Sports Direct,2021-09-02,South,Texas,Dallas,Men's Apparel,35.0,325,11375.0,3413.0,Outlet,2021,9,2
379,Sports Direct,2021-09-03,South,Texas,Dallas,Women's Apparel,30.0,600,18000.0,9000.0,Outlet,2021,9,3
380,Sports Direct,2021-09-04,South,Texas,Dallas,Men's Street Footwear,20.0,750,15000.0,5250.0,Outlet,2021,9,4
381,Sports Direct,2021-09-05,South,Texas,Dallas,Men's Athletic Footwear,30.0,775,23250.0,8138.0,Outlet,2021,9,5
382,Sports Direct,2021-09-06,South,Texas,Dallas,Women's Street Footwear,25.0,625,15625.0,5469.0,Outlet,2021,9,6
383,Sports Direct,2021-09-07,South,Texas,Dallas,Women's Athletic Footwear,35.0,550,19250.0,8663.0,Outlet,2021,9,7
384,Sports Direct,2021-09-08,South,Texas,Dallas,Men's Apparel,50.0,450,22500.0,6750.0,Outlet,2021,9,8
385,Sports Direct,2021-09-09,South,Texas,Dallas,Women's Apparel,45.0,800,36000.0,18000.0,Outlet,2021,9,9
386,Sports Direct,2021-09-10,South,Texas,Dallas,Men's Street Footwear,45.0,800,36000.0,12600.0,Outlet,2021,9,10
387,Sports Direct,2021-09-11,South,Texas,Dallas,Men's Athletic Footwear,50.0,800,40000.0,14000.0,Outlet,2021,9,11
388,Sports Direct,2021-09-12,South,Texas,Dallas,Women's Street Footwear,45.0,650,29250.0,10238.0,Outlet,2021,9,12
389,Sports Direct,2021-09-13,South,Texas,Dallas,Women's Athletic Footwear,45.0,600,27000.0,12150.0,Outlet,2021,9,13
390,Sports Direct,2021-09-14,South,Texas,Dallas,Men's Apparel,50.0,500,25000.0,7500.0,Outlet,2021,9,14
391,Sports Direct,2021-09-15,South,Texas,Dallas,Women's Apparel,55.0,875,48125.0,24063.0,Outlet,2021,9,15
392,Sports Direct,2021-09-16,South,Texas,Dallas,Men's Street Footwear,45.0,825,37125.0,14850.0,Outlet,2021,9,16
